,force_x,force_y,force_z,imu_linacc_x,imu_linacc_y,imu_linacc_z,FR_pos_x,FR_pos_y,FR_pos_z,FR_orient_x,FR_orient_y,FR_orient_z,FL_pos_x,FL_pos_y,FL_pos_z,FL_orient_x,FL_orient_y,FL_orient_z,HR_pos_x,HR_pos_y,HR_pos_z,HR_orient_x,HR_orient_y,HR_orient_z,HL_pos_x,HL_pos_y,HL_pos_z,HL_orient_x,HL_orient_y,HL_orient_z
0,-43.29894506931305,-14.918415069580078,45.75687789916992,-0.00041096455422230064,9.787701553902028,1.0120243217337876,0.1898243716029604,-0.25475191092566624,-0.04884585241342461,0.7023620313719744,0.08239789735716116,-0.6816743088907014,0.19529968092749736,0.2562011628553149,-0.049203249207980936,0.20437961980896624,0.6770013350124134,-0.083458209919398,-0.1914841561567004,-0.25397242903163386,-0.049110140463379935,-0.6808011853568339,0.1913415339610759,0.7016361566330069,-0.19111357419745795,0.2543097469178339,-0.04815702812778641,-0.08560864956197133,0.7019779168335877,0.19078044893917626
1,-43.812328457832336,-14.983844757080078,47.04710388183594,-0.02284158107899129,9.893340441459417,1.0514761152215302,0.19072608202374708,-0.25485895321170565,-0.04854590505837958,0.7022986263916731,0.08293657799919588,-0.6809496102464859,0.19529968092749736,0.2562011628553149,-0.049203249207980936,0.20437961980896624,0.6770013350124134,-0.083458209919398,-0.1914841561567004,-0.25397242903163386,-0.049110140463379935,-0.6808011853568339,0.1913415339610759,0.7016361566330069,-0.19111357419745795,0.2543097469178339,-0.04815702812778641,-0.08560864956197133,0.7019779168335877,0.19078044893917626
2,-43.093915581703186,-14.655050277709961,45.03025436401367,-0.039002305287728085,9.943643226242065,1.0068940461732447,0.19072608202374708,-0.25485895321170565,-0.04854590505837958,0.7022986263916731,0.08293657799919588,-0.6809496102464859,0.19563780196380964,0.25630061357363715,-0.04916304224601237,0.2054178859804698,0.6766870242003774,-0.08345820991939798,-0.1913283174456076,-0.2542843421516839,-0.04907550559795426,-0.680801185356834,0.19134153396107584,0.7017691032302729,-0.19070689692074155,0.25401890102263125,-0.04868514216054454,-0.08614703464747235,0.7019120493504116,0.18921342324108836
3,-43.093915581703186,-14.655050277709961,45.03025436401367,-0.034954993525147436,9.941046780008078,0.932004955536127,0.19121616922450632,-0.2546565106347117,-0.04854590505837958,0.7021705770360505,0.08401379259804599,-0.6806569260945188,0.19563780196380964,0.25630061357363715,-0.04916304224601237,0.2054178859804698,0.6766870242003774,-0.08345820991939798,-0.1913283174456076,-0.2542843421516839,-0.04907550559795426,-0.680801185356834,0.19134153396107584,0.7017691032302729,-0.19070689692074155,0.25401890102263125,-0.04868514216054454,-0.08614703464747235,0.7019120493504116,0.18921342324108836
4,-43.50617516040802,-15.074052810668945,46.67976379394531,-0.03583786817374639,9.962010073059798,0.8755057272661477,0.19121616922450632,-0.2546565106347117,-0.04854590505837958,0.7021705770360505,0.08401379259804599,-0.6806569260945188,0.19563780196380964,0.25630061357363715,-0.04916304224601237,0.2054178859804698,0.6766870242003774,-0.08345820991939798,-0.1913283174456076,-0.2542843421516839,-0.04907550559795426,-0.680801185356834,0.19134153396107584,0.7017691032302729,-0.19038200971413685,0.25392291146039864,-0.04894870997810387,-0.08614703464747238,0.7019120493504117,0.18816818238331945
5,-42.85704255104065,-13.848922729492188,44.15962600708008,-0.007737571982108056,9.957463661801816,0.7929812463797629,0.19081250349275988,-0.2550691979410583,-0.04851022373431299,0.7023620313719745,0.08239789735716116,-0.6808034684200722,0.19563780196380964,0.25630061357363715,-0.04916304224601237,0.2054178859804698,0.6766870242003774,-0.08345820991939798,-0.1913283174456076,-0.2542843421516839,-0.04907550559795426,-0.680801185356834,0.19134153396107584,0.7017691032302729,-0.19038200971413685,0.25392291146039864,-0.04894870997810387,-0.08614703464747238,0.7019120493504117,0.18816818238331945
6,-43.86064791679382,-15.003353118896484,47.4503059387207,0.009863843421079216,9.912606282943486,0.6800346661575138,0.19081250349275988,-0.2550691979410583,-0.04851022373431299,0.7023620313719745,0.08239789735716116,-0.6808034684200722,0.19606229718189344,0.2565944697069381,-0.048851869462337036,0.206974378159314,0.6762125726333496,-0.08291968776052064,-0.19099677604617116,-0.25417616268070475,-0.049110140463379935,-0.6810938984832675,0.19029697330938314,0.701769103230273,-0.19013847504546508,0.2540232745803568,-0.04894870997810387,-0.08560864956197135,0.7019779168335876,0.18764539575895614
7,-43.851306676864624,-14.74943733215332,46.57514953613281,0.01385733350403607,9.840160639935732,0.6015927784096451,0.19156430593657026,-0.2554961183919798,-0.04840108818575342,0.7024250231707886,0.08185916824256631,-0.6800667535285797,0.19606229718189344,0.2565944697069381,-0.048851869462337036,0.206974378159314,0.6762125726333496,-0.08291968776052064,-0.19099677604617116,-0.25417616268070475,-0.049110140463379935,-0.6810938984832675,0.19029697330938314,0.701769103230273,-0.19013847504546508,0.2540232745803568,-0.04894870997810387,-0.08560864956197135,0.7019779168335876,0.18764539575895614
8,-43.851306676864624,-14.74943733215332,46.57514953613281,0.00531696637221612,9.719911627745628,0.6036343672398478,0.19156430593657026,-0.2554961183919798,-0.04840108818575342,0.7024250231707886,0.08185916824256631,-0.6800667535285797,0.19615348633448704,0.2568016597664107,-0.04881062032756929,0.2074929657770888,0.6760536263898563,-0.08238111682212733,-0.19042722007814286,-0.2541809872787212,-0.049374101173737216,-0.6815299629342031,0.18872929349931708,0.7018349572993734,-0.18916090526615506,0.2537152722018122,-0.049507753263242735,-0.08560864956197127,0.7019779168335877,0.18450636865529155
9,-43.712679624557495,-14.792089462280273,46.47426223754883,-0.10887544005950912,9.634132455912232,-0.39337062800582495,0.19156430593657026,-0.2554961183919798,-0.04840108818575342,0.7024250231707886,0.08185916824256631,-0.6800667535285797,0.19615348633448704,0.2568016597664107,-0.04881062032756929,0.2074929657770888,0.6760536263898563,-0.08238111682212733,-0.19042722007814286,-0.2541809872787212,-0.049374101173737216,-0.6815299629342031,0.18872929349931708,0.7018349572993734,-0.18916090526615506,0.2537152722018122,-0.049507753263242735,-0.08560864956197127,0.7019779168335877,0.18450636865529155
